Company,Date,Title
NST,02/09/2022,"""Northern Star Resources' (ASX:NST) Upcoming Dividend Will Be Larger Than Last Year's"""
NST,01/09/2022,"""Four Days Left Until Northern Star Resources Limited (ASX:NST) Trades Ex-Dividend"""
NUF,12/08/2023,"""Nufarm Limited's (ASX:NUF) Fundamentals Look Pretty Strong: Could The Market Be Wrong About The Stock?"""
NUF,13/07/2023,"""Estimating The Fair Value Of Nufarm Limited (ASX:NUF)"""
NUF,29/06/2023,"""Norway Approves Aquaterra® Omega-3 Oil for use in Aquafeed"""
NUF,27/06/2023,"""Does Nufarm (ASX:NUF) Deserve A Spot On Your Watchlist?"""
NUF,04/06/2023,"""Nufarm (ASX:NUF) Could Be Struggling To Allocate Capital"""
NUF,21/05/2023,"""Nufarm (ASX:NUF) Has Announced That It Will Be Increasing Its Dividend To A$0.05"""
NUF,14/05/2023,"""Nufarm Limited (ASX:NUF) is a favorite amongst institutional investors who own 67%"""
NUF,09/04/2023,"""Nufarm (ASX:NUF) investors are sitting on a loss of 30% if they invested five years ago"""
NUF,25/03/2023,"""Trade Alert: The MD, CEO & Executive Director Of Nufarm Limited (ASX:NUF), Gregory Hunt, Has Just Spent AU$80k Buying 2.3% More Shares"""
NUF,04/03/2023,"""Declining Stock and Decent Financials: Is The Market Wrong About Nufarm Limited (ASX:NUF)?"""
NUF,09/02/2023,"""The Independent Non-Executive Director of Nufarm Limited (ASX:NUF), Alexandra Gartmann, Just Bought A Few More Shares"""
NUF,02/02/2023,"""Is Nufarm Limited (ASX:NUF) Trading At A 25% Discount?"""
NUF,27/01/2023,"""15 Largest Pesticide Companies in USA"""
NUF,18/01/2023,"""Should You Be Adding Nufarm (ASX:NUF) To Your Watchlist Today?"""
NUF,04/01/2023,"""Nufarm Limited's (ASX:NUF) Popularity With Investors Is Clear"""
NUF,20/12/2022,"""Great news for Nufarm Limited (ASX:NUF): Insiders acquired stock in large numbers last year"""
NUF,05/12/2022,"""With 58% ownership, Nufarm Limited (ASX:NUF) boasts of strong institutional backing"""
NUF,19/11/2022,"""Only Four Days Left To Cash In On Nufarm's (ASX:NUF) Dividend"""
NUF,18/11/2022,"""Nufarm's (ASX:NUF) Upcoming Dividend Will Be Larger Than Last Year's"""
NUF,17/11/2022,"""Nufarm Full Year 2022 Earnings: Beats Expectations"""
NWL,19/08/2023,"""Netwealth Group's (ASX:NWL) Dividend Will Be Increased To A$0.13"""
NWL,18/08/2023,"""Netwealth Group Limited (ASX:NWL) Looks Interesting, And It's About To Pay A Dividend"""
NWL,17/08/2023,"""Here's Why We Think Netwealth Group (ASX:NWL) Might Deserve Your Attention Today"""
NWL,07/07/2023,"""Investing in Netwealth Group (ASX:NWL) five years ago would have delivered you a 72% gain"""
NWL,08/05/2023,"""Owning 53% in Netwealth Group Limited (ASX:NWL) means that insiders are heavily invested in the company's future"""
NWL,10/03/2023,"""Here's Why We Think Netwealth Group (ASX:NWL) Is Well Worth Watching"""
NWL,17/02/2023,"""Netwealth Group (ASX:NWL) Is Increasing Its Dividend To A$0.11"""
NWL,16/02/2023,"""Netwealth Group First Half 2023 Earnings: Beats Expectations"""
NWL,28/01/2023,"""Investors in Netwealth Group (ASX:NWL) have made a solid return of 118% over the past five years"""
NWL,28/11/2022,"""54% of Netwealth Group Limited (ASX:NWL) is owned by insiders, and they've been buying recently"""
NXT,26/07/2023,"""NEXTDC's (ASX:NXT) investors will be pleased with their favorable 76% return over the last five years"""
NXT,15/06/2023,"""Insider Stock Buying Reaches AU$1.0m On NEXTDC \"""
NXT,18/05/2023,"""There Are Reasons To Feel Uneasy About NEXTDC's (ASX:NXT) Returns On Capital"""
NXT,28/02/2023,"""NEXTDC First Half 2023 Earnings: AU$0.006 loss per share (vs AU$0.023 profit in 1H 2022)"""
NXT,08/02/2023,"""Can Mixed Fundamentals Have A Negative Impact on NEXTDC Limited (ASX:NXT) Current Share Price Momentum?"""
NXT,04/01/2023,"""Investing in NEXTDC (ASX:NXT) five years ago would have delivered you a 49% gain"""
NXT,08/12/2022,"""The Returns On Capital At NEXTDC (ASX:NXT) Don't Inspire Confidence"""
NXT,11/11/2022,"""We Think Shareholders May Consider Being More Generous With NEXTDC Limited's (ASX:NXT) CEO Compensation Package"""
NXT,29/09/2022,"""Frost & Sullivan Recognizes NEXTDC with the 2022 Company of the Year Award for Its Comprehensive Data Center Solutions"""
NXT,21/09/2022,"""NEXTDC Limited's (ASX:NXT) 3.8% loss last week hit both individual investors who own 58% as well as institutions"""
ORA,28/08/2023,"""Don't Race Out To Buy Orora Limited (ASX:ORA) Just Because It's Going Ex-Dividend"""
ORA,19/08/2023,"""Orora's (ASX:ORA) Dividend Will Be Increased To A$0.09"""
ORA,02/08/2023,"""Orora Visual Invests in a More Sustainable Litho Plate-Making Technology"""
ORA,12/07/2023,"""Orora Packaging Solutions Bolsters Its Sustainable Packaging Offering With an Exclusive Distribution Partnership With Flexi-Hex Ltd."""
ORA,26/05/2023,"""Orora Limited's (ASX:ORA) Intrinsic Value Is Potentially 99% Above Its Share Price"""
ORA,10/05/2023,"""Painful week for individual investors invested in Orora Limited (ASX:ORA) after 3.5% drop, institutions also suffered losses"""
ORA,22/04/2023,"""Orora Limited's (ASX:ORA) Financials Are Too Obscure To Link With Current Share Price Momentum: What's In Store For the Stock?"""
ORA,26/03/2023,"""Investing in Orora (ASX:ORA) five years ago would have delivered you a 20% gain"""
ORA,10/03/2023,"""Here's Why Orora (ASX:ORA) Has Caught The Eye Of Investors"""
ORA,24/02/2023,"""Why It Might Not Make Sense To Buy Orora Limited (ASX:ORA) For Its Upcoming Dividend"""
ORA,31/12/2022,"""Insiders who bought in the last 12 months lose an additional AU$47k as Orora Limited (ASX:ORA) drops to AU$2.4b"""
ORA,15/12/2022,"""An Intrinsic Calculation For Orora Limited (ASX:ORA) Suggests It's 49% Undervalued"""
ORA,01/12/2022,"""While institutions own 42% of Orora Limited (ASX:ORA), individual investors are its largest shareholders with 58% ownership"""
ORA,13/11/2022,"""Is The Market Rewarding Orora Limited (ASX:ORA) With A Negative Sentiment As A Result Of Its Mixed Fundamentals?"""
ORA,13/10/2022,"""Investors in Orora (ASX:ORA) have made a return of 9.9% over the past five years"""
ORE,No data for this company,"""No data for this company"""
ORG,19/04/2023,"""UPDATE 2-Australia's Origin Energy to invest $400 million in battery project"""
ORG,19/04/2023,"""A Look At The Intrinsic Value Of Origin Energy Limited (ASX:ORG)"""
ORG,05/04/2023,"""Why Brookfield Renewable Stock Rocketed 25% in March"""
ORG,29/03/2023,"""At AU$8.25, Is It Time To Put Origin Energy Limited (ASX:ORG) On Your Watch List?"""
ORG,28/03/2023,"""This Dividend Stock's Latest Deal Will Supercharge its Growth and Australia's Decarbonization Efforts"""
ORG,28/03/2023,"""UPDATE 2-Brookfield-led team shrugs off energy policy headwinds in $10 bln Origin deal"""
ORG,28/03/2023,"""Brookfield-led team shrugs off energy policy headwinds in $10 billion Origin deal"""
ORG,28/03/2023,"""CORRECTED-Brookfield to step up Australia renewables investment with $10.2 bln Origin deal"""
ORG,27/03/2023,"""$14 Billion In Oil And Gas Deal Signed This Week, And It’s Only Monday"""
ORG,27/03/2023,"""Brookfield and EIG Consortium Sign Binding Agreement to Acquire Origin Energy"""
ORG,27/03/2023,"""Origin Energy agrees $10.2 billion takeover deal with Brookfield consortium"""
ORG,27/03/2023,"""UPDATE 4-Origin Energy agrees $10.2 bln takeover deal with Brookfield consortium"""
ORG,22/02/2023,"""Origin Energy (ASX:ORG) delivers shareholders favorable 43% return over 1 year, surging 11% in the last week alone"""
ORG,22/02/2023,"""Origin Energy (ASX:ORG) Is Increasing Its Dividend To A$0.165"""
ORG,21/02/2023,"""UPDATE 4-Brookfield consortium trims offer for Australia's Origin Energy to $10.5 bln"""
ORG,15/02/2023,"""UPDATE 4-Australia's Origin Energy says $11 bln Brookfield bid remains in play"""
ORG,30/01/2023,"""UPDATE 1-Origin Energy's APLNG revenue jumps on strong pricing despite output drop"""
ORG,16/01/2023,"""REFILE-UPDATE 1-Australia's Origin Energy extends Brookfield-led consortium's exclusivity"""
ORG,16/01/2023,"""Origin Energy gives suitor Brookfield more time to review books"""
ORG,20/12/2022,"""Brookfield gains extra time to seal $12 billion bid for Australia's Origin Energy"""
ORI,25/07/2023,"""The past five years for Orica (ASX:ORI) investors has not been profitable"""
ORI,28/06/2023,"""Orica Limited's (ASX:ORI) latest 4.4% decline adds to one-year losses, institutional investors may consider drastic measures"""
ORI,09/06/2023,"""Orica Limited (ASX:ORI) Stock's On A Decline: Are Poor Fundamentals The Cause?"""
ORI,15/05/2023,"""Investors Will Want Orica's (ASX:ORI) Growth In ROCE To Persist"""
ORI,16/04/2023,"""Is Orica Limited (ASX:ORI) Expensive For A Reason? A Look At Its Intrinsic Value"""
ORI,20/03/2023,"""Orica Selects Ceridian to Modernise Global HR and Payroll"""
ORI,15/02/2023,"""Orica (ASX:ORI) earnings and shareholder returns have been trending downwards for the last three years, but the stock increases 3.5% this past week"""
ORI,05/02/2023,"""Orica Selects Cognizant to Accelerate Development of a Digital Platform to Report Greenhouse Gas Emissions"""
ORI,19/01/2023,"""With 55% ownership of the shares, Orica Limited (ASX:ORI) is heavily dominated by institutional owners"""
ORI,29/12/2022,"""Can Orica Limited's (ASX:ORI) Weak Financials Pull The Plug On The Stock's Current Momentum On Its Share Price?"""
ORI,06/12/2022,"""The Returns At Orica (ASX:ORI) Aren't Growing"""
ORI,10/11/2022,"""Need To Know: Analysts Are Much More Bullish On Orica Limited (ASX:ORI) Revenues"""
ORI,07/11/2022,"""An Intrinsic Calculation For Orica Limited (ASX:ORI) Suggests It's 46% Undervalued"""
ORI,16/10/2022,"""Had insiders known Orica Limited (ASX:ORI) would hit AU$6.2b they might have invested more last year"""
ORI,08/09/2022,"""Shareholders in Orica (ASX:ORI) have lost 31%, as stock drops 4.7% this past week"""
OSH,No data for this company,"""No data for this company"""
OZL,22/12/2022,"""BHP Group (BHP) and OZ Minerals Finalize $6.4B Takeover Deal"""
OZL,21/12/2022,"""Mining giant BHP Group finalizes $6.4 bln offer for OZ Minerals"""
OZL,21/12/2022,"""BHP Group (BHP) and OZ Minerals Extend Deal Deadline"""
OZL,21/11/2022,"""BHP Group (BHP) Sweetens Offer for OZ Minerals Limited"""
OZL,18/11/2022,"""World's Top Miner Raises Offer For OZ Minerals, Close To Biggest Acquisition Since 2011"""
OZL,17/11/2022,"""UPDATE 5-Australia's OZ Minerals backs BHP's improved $6.5 bln offer"""
OZL,17/11/2022,"""Insiders who bought OZ Minerals Limited (ASX:OZL) last year must be regretting not buying more as market cap hits AU$8.8b"""
OZL,08/09/2022,"""BHP says copper strategy does not depend on M&A after OZ Minerals snub"""
PBH,16/06/2023,"""DraftKings Offers $195 Million for  PointsBet’s U.S. Business"""
PBH,15/05/2023,"""Fanatics set to acquire Pointsbet's U.S. sports betting operations in $150 million deal"""
PBH,15/05/2023,"""Fanatics to buy PointsBet's U.S. business for $150 million"""
PBH,30/03/2023,"""Fanatics, Hard Rock Digital, PointsBet Join Coalition of Leading Online Operators Focused on Responsible Gaming"""
PBH,01/01/2023,"""PointsBet Online and Mobile Sports Betting Now Live in Ohio"""
PBH,23/11/2022,"""PointsBet Online and Mobile Sports Betting Now Live in Maryland"""
PBH,07/10/2022,"""Small Cap Growth Virtual Investor Conference: Presentations Now Available for On-Demand Viewing"""
PBH,03/10/2022,"""PointsBet Holdings to Webcast Live at VirtualInvestorConferences.com October 6th"""
PDL,No data for this company,"""No data for this company"""
PLS,31/08/2023,"""Is It Smart To Buy Pilbara Minerals Limited (ASX:PLS) Before It Goes Ex-Dividend?"""
PLS,25/08/2023,"""Is Now The Time To Put Pilbara Minerals (ASX:PLS) On Your Watchlist?"""
PLS,09/08/2023,"""The 3 Best Lithium Stocks to Buy in August"""
PLS,08/06/2023,"""3 Lithium Stocks That Could Skyrocket in the Next 12 Months"""
PLS,17/05/2023,"""Individual investors who hold 56% of Pilbara Minerals Limited (ASX:PLS) gained 4.2%, institutions profited as well"""
PLS,14/04/2023,"""10 Undervalued Lithium Stocks to Buy Now"""
PLS,23/03/2023,"""Pilbara Minerals Limited's (ASX:PLS) Fundamentals Look Pretty Strong: Could The Market Be Wrong About The Stock?"""
PLS,24/02/2023,"""Pilbara Minerals First Half 2023 Earnings: EPS: AU$0.42 (vs AU$0.039 in 1H 2022)"""
PLS,15/02/2023,"""An Intrinsic Calculation For Pilbara Minerals Limited (ASX:PLS) Suggests It's 24% Undervalued"""
PLS,09/02/2023,"""UPDATE 2-Pilbara Minerals in very early stages of considering M&A"""
PLS,31/01/2023,"""The 7 Most Promising Lithium Stocks to Buy in February"""
PLS,16/01/2023,"""7 Cheap Lithium Stocks to Buy for Mega Upside Potential"""
PLS,10/01/2023,"""Investors Shouldn't Overlook Pilbara Minerals' (ASX:PLS) Impressive Returns On Capital"""
PLS,08/12/2022,"""Painful week for individual investors invested in Pilbara Minerals Limited (ASX:PLS) after 5.9% drop, institutions also suffered losses"""
PLS,14/10/2022,"""Is Pilbara Minerals Limited's (ASX:PLS) Stock's Recent Performance Being Led By Its Attractive Financial Prospects?"""
PLS,13/09/2022,"""10 Best Lithium Stocks to Buy Now"""
PLS,08/09/2022,"""Pilbara Minerals Limited's (ASX:PLS) Intrinsic Value Is Potentially 29% Above Its Share Price"""
PME,15/08/2023,"""Pro Medicus Full Year 2023 Earnings: Beats Expectations"""
PME,08/02/2023,"""Visage 7 Named Best in KLAS 2023"""
PME,27/11/2022,"""Visage Announces Support of Amazon HealthLake Imaging"""
PME,14/11/2022,"""Visage Leads with CloudPACS at RSNA 2022"""
PMGOLD,No data for this company,"""No data for this company"""
PMV,12/07/2023,"""Why Premier Investments Limited (ASX:PMV) Could Be Worth Watching"""
PMV,30/05/2023,"""Both private companies who control a good portion of Premier Investments Limited (ASX:PMV) along with institutions must be dismayed after last week's 4.3% decrease"""
PMV,15/05/2023,"""Those who invested in Premier Investments (ASX:PMV) three years ago are up 85%"""
PMV,01/05/2023,"""Returns On Capital Are Showing Encouraging Signs At Premier Investments (ASX:PMV)"""
PMV,12/04/2023,"""Is Premier Investments Limited's (ASX:PMV) Latest Stock Performance Being Led By Its Strong Fundamentals?"""
PMV,29/03/2023,"""Premier Investments (ASX:PMV) Has Announced That It Will Be Increasing Its Dividend To A$0.70"""
PMV,25/03/2023,"""Calculating The Intrinsic Value Of Premier Investments Limited (ASX:PMV)"""
PMV,02/02/2023,"""When Should You Buy Premier Investments Limited (ASX:PMV)?"""
PMV,10/01/2023,"""Here's Why We Think Premier Investments (ASX:PMV) Might Deserve Your Attention Today"""
PMV,20/12/2022,"""Premier Investments Limited's (ASX:PMV) 3.2% loss last week hit both individual investors who own 37% as well as institutions"""
PMV,06/12/2022,"""Premier Investments (ASX:PMV) shareholders have earned a 16% CAGR over the last five years"""
PMV,22/11/2022,"""Premier Investments (ASX:PMV) Is Experiencing Growth In Returns On Capital"""
PMV,08/11/2022,"""Premier Investments Full Year 2022 Earnings: Beats Expectations"""
PMV,01/11/2022,"""Premier Investments' (ASX:PMV) Shareholders Will Receive A Bigger Dividend Than Last Year"""
PMV,30/10/2022,"""Is Premier Investments Limited's (ASX:PMV) Latest Stock Performance A Reflection Of Its Financial Health?"""
PMV,16/10/2022,"""Premier Investments Limited (ASX:PMV) Shares Could Be 32% Below Their Intrinsic Value Estimate"""
PMV,01/10/2022,"""Premier Investments (ASX:PMV) Is Paying Out A Larger Dividend Than Last Year"""
PNI,04/07/2023,"""Pinnacle Investment Management Group Limited's (ASX:PNI) CEO Ian Macoun is the most upbeat insider, and their holdings increased by 5.9% last week"""
PNI,02/02/2023,"""Pinnacle Investment Management Group First Half 2023 Earnings: EPS: AU$0.16 (vs AU$0.21 in 1H 2022)"""
PNI,25/01/2023,"""With 41% ownership, Pinnacle Investment Management Group Limited (ASX:PNI) insiders have a lot at stake"""
PNV,05/07/2023,"""Is There Now An Opportunity In PolyNovo Limited (ASX:PNV)?"""
PNV,30/06/2023,"""Immuron Chairman Transition"""
PNV,14/06/2023,"""PolyNovo (ASX:PNV) pulls back 7.4% this week, but still delivers shareholders stellar 23% CAGR over 5 years"""
PNV,21/05/2023,"""PolyNovo Limited's (ASX:PNV) Intrinsic Value Is Potentially 55% Above Its Share Price"""
PNV,05/05/2023,"""When Will PolyNovo Limited (ASX:PNV) Become Profitable?"""
PNV,18/04/2023,"""PolyNovo Limited (ASX:PNV) Not Flying Under The Radar"""
PNV,24/02/2023,"""PolyNovo First Half 2023 Earnings: AU$0.006 loss per share (vs AU$0.002 profit in 1H 2022)"""
PNV,05/01/2023,"""Investing in PolyNovo (ASX:PNV) five years ago would have delivered you a 278% gain"""
PNV,11/11/2022,"""PolyNovo Limited (ASX:PNV) Is About To Turn The Corner"""
PNV,27/10/2022,"""PolyNovo Limited's (ASX:PNV) largest shareholders are individual investors with 60% ownership, institutions own 28%"""
